rank_primary_rank_replace,stock_id,pred_score_primary_rank_replace,rank_lgbm_rank_replace,pred_score_lgbm_rank_replace,stock_prefix,model_count,top5_vote_count,top20_vote_count,top5_borda,top20_borda,avg_rank_fill,min_rank_fill,ensemble_score,ensemble_rank_before_stage2,recent_return_5,recent_return_10,recent_return_20,volatility_20,max_drawdown_20,overheat_return,volatility_20_rank,overheat_rank,drawdown_rank,risk_score,selection_strategy,stage2_pool_member,stage2_selection_rank,gate_primary_source,gate_overheat_threshold,gate_primary_top5_overheat_mean,gate_use_defense,gate_defense_strategy,selected,weight,rank,pred_score
264,600845,-0.7140491,110,0.0059045014028706,600,2,0,0,0,0,187.0,110,-187.0,205,-0.051816239316239354,-0.11866931479642506,0.07902735562310026,0.03548482335740264,0.13521545319465078,-0.051816239316239354,0.66,0.02,0.6766666666666666,0.4401666666666667,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,205,-9999.000187
140,003816,0.14920443,234,0.0009049627479282,003,2,0,0,0,0,187.0,140,-187.0,206,-0.00982800982800991,0.04134366925064592,0.03375914565714422,0.014251030461624488,0.03125000000000011,0.04134366925064592,0.13,0.4266666666666667,0.18333333333333332,0.2471666666666667,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,206,-9999.000187
240,600415,-0.47189742,135,0.0041929762414989,600,2,0,0,0,0,187.5,135,-187.5,207,0.02209944751381232,0.1122244488977957,0.1122244488977957,0.031986886772835545,0.07983193277310918,0.1122244488977957,0.61,0.89,0.5233333333333333,0.6863333333333334,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,207,-9999.0001875
267,600406,-0.72803843,109,0.0060615642869111,600,2,0,0,0,0,188.0,109,-188.0,208,0.014431239388794426,0.10138248847926268,0.04230265976763259,0.021251891575485155,0.06390328151986191,0.10138248847926268,0.3566666666666667,0.84,0.42,0.5416666666666666,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,208,-9999.000188
126,600489,0.20943506,250,0.0005115376441197,600,2,0,0,0,0,188.0,126,-188.0,209,0.10291858678955457,0.09506863243518038,0.17128874388254478,0.03709650906559407,0.07475728155339811,0.10291858678955457,0.7,0.8466666666666667,0.5,0.7013333333333334,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,209,-9999.000188
157,601186,0.09341508,219,0.0012515098566583,601,2,0,0,0,0,188.0,157,-188.0,210,0.0015432098765433278,0.05186385737439214,0.07450331125827803,0.010257200364673645,0.016181229773462924,0.05186385737439214,0.01,0.5366666666666666,0.04,0.2018333333333333,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,210,-9999.000188
277,002001,-0.8420399,100,0.00723146783093,002,2,0,0,0,0,188.5,100,-188.5,211,-0.00863213811420982,0.06150017774617833,0.013921901528013647,0.029896592754260723,0.09491634491634493,0.06150017774617833,0.55,0.63,0.59,0.588,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,211,-9999.0001885
145,600905,0.12901938,232,0.0009187154596434,600,2,0,0,0,0,188.5,145,-188.5,212,-0.010334246217645782,0.04273094165272173,0.04273094165272173,0.011970640877566382,0.03157894736842104,0.04273094165272173,0.05,0.43333333333333335,0.19,0.21916666666666668,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,212,-9999.0001885
242,000157,-0.48156244,137,0.0040752892772163,000,2,0,0,0,0,189.5,137,-189.5,213,0.03864841371595684,0.0965987543953879,0.06313804344296248,0.02168621665523078,0.05795148247978443,0.0965987543953879,0.37666666666666665,0.8233333333333334,0.38666666666666666,0.5355,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,213,-9999.0001895
148,601669,0.11454121,231,0.0009241366093985,601,2,0,0,0,0,189.5,148,-189.5,214,-0.008281573498964634,0.04130434782608705,0.02605570452614603,0.01476042141645104,0.03258655804480648,0.04130434782608705,0.16,0.42,0.20666666666666667,0.26266666666666666,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,214,-9999.0001895
83,002466,0.3973347,300,-0.0171741082763547,002,2,0,0,0,0,191.5,83,-191.5,215,0.06904705604161743,-0.00877000657750493,-0.24486387172206447,0.04634104028347129,0.32107882485150097,0.06904705604161743,0.8133333333333334,0.6833333333333333,0.9133333333333333,0.7928333333333333,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,215,-9999.0001915
228,600115,-0.2663688,155,0.0031811999181375,600,2,0,0,0,0,191.5,155,-191.5,216,0.03409090909090895,0.022471910112359605,-0.07848101265822782,0.0207456065234321,0.10687022900763343,0.03409090909090895,0.35333333333333333,0.37333333333333335,0.63,0.4295,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,216,-9999.0001915
146,601901,0.12632883,238,0.0008347704603299,601,2,0,0,0,0,192.0,146,-192.0,217,0.004249291784702569,-0.007002801120448154,-0.008391608391608352,0.014921957077830336,0.06818181818181812,0.004249291784702569,0.17,0.14333333333333334,0.4533333333333333,0.23149999999999998,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,217,-9999.000192
142,601390,0.14855343,245,0.0006187931413349,601,2,0,0,0,0,193.5,142,-193.5,218,-0.002207505518763808,0.06352941176470583,0.06352941176470583,0.01386561202864262,0.020930232558139528,0.06352941176470583,0.11,0.6533333333333333,0.09333333333333334,0.296,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,218,-9999.0001935
123,601816,0.21374628,267,-0.000393576029042,601,2,0,0,0,0,195.0,123,-195.0,219,0.010121457489878471,0.06623931623931645,0.08242950108459879,0.00975281753999822,0.009920634920634885,0.06623931623931645,0.006666666666666667,0.6766666666666666,0.0033333333333333335,0.24033333333333332,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,219,-9999.000195
153,601360,0.100453325,240,0.0008105013148035,601,2,0,0,0,0,196.5,153,-196.5,220,-0.011415525114155112,-0.02696629213483126,0.023640661938534313,0.025924673378413497,0.07260726072607271,-0.011415525114155112,0.4633333333333333,0.08,0.48333333333333334,0.33416666666666667,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,220,-9999.0001965
174,601868,0.0086045,220,0.0012118613829519,601,2,0,0,0,0,197.0,174,-197.0,221,0.0,0.032128514056224855,-0.044609665427509326,0.015623152681672317,0.07434944237918217,0.032128514056224855,0.18333333333333332,0.35333333333333333,0.49333333333333335,0.32033333333333336,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,221,-9999.000197
121,601899,0.22339542,278,-0.0023852495343051,601,2,0,0,0,0,199.5,121,-199.5,222,0.08245315161839883,0.16118421052631593,0.2318728189220629,0.03199985986125882,0.046884452510586816,0.16118421052631593,0.6133333333333333,0.96,0.31333333333333335,0.6596666666666666,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,222,-9999.0001995
139,601727,0.15100938,262,-0.0002053542975413,601,2,0,0,0,0,200.5,139,-200.5,223,0.029641185647425905,-0.001512859304084735,-0.06779661016949157,0.017576459286139302,0.0884450784593438,0.029641185647425905,0.24666666666666667,0.32,0.5666666666666667,0.35233333333333333,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,223,-9999.0002005
187,001979,-0.052864816,215,0.0015634040797245,001,2,0,0,0,0,201.0,187,-201.0,224,-0.010116009673106774,0.0916916792054503,0.05820420438319718,0.02940873404153163,0.06887052341597799,0.0916916792054503,0.5366666666666666,0.81,0.45666666666666667,0.6123333333333333,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,224,-9999.000201
271,600674,-0.78424865,132,0.0043205911480998,600,2,0,0,0,0,201.5,132,-201.5,225,-0.012978986402966464,0.057615894039735105,0.12862190812720864,0.013247313481464981,0.023838630806846006,0.057615894039735105,0.09,0.5966666666666667,0.12,0.2748333333333333,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,225,-9999.0002015
120,600010,0.22422011,288,-0.004399718778728,600,2,0,0,0,0,204.0,120,-204.0,226,0.02336448598130847,0.05797101449275366,0.0,0.02829937650976215,0.08000000000000007,0.05797101449275366,0.5066666666666667,0.6,0.5266666666666666,0.5443333333333333,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,226,-9999.000204
181,300498,-0.022954386,227,0.0010132503499404,300,2,0,0,0,0,204.0,181,-204.0,227,-0.04341833218470015,0.028148148148148255,0.10421638822593482,0.02748984607443728,0.05375603032391463,0.028148148148148255,0.4866666666666667,0.31333333333333335,0.3566666666666667,0.3935,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,227,-9999.000204
165,000425,0.05369908,244,0.0006962422889991,000,2,0,0,0,0,204.5,165,-204.5,228,0.012658227848101111,0.0837438423645318,0.0655592585291338,0.02710333111930199,0.0751708428246014,0.0837438423645318,0.4766666666666667,0.77,0.51,0.5876666666666666,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,228,-9999.0002045
169,601456,0.044295993,241,0.0008094028375425,601,2,0,0,0,0,205.0,169,-205.0,229,-0.023026315789473673,0.0033783783783785104,0.004509582863585049,0.013863297861946677,0.04021739130434776,0.0033783783783785104,0.10666666666666667,0.12666666666666668,0.26,0.15200000000000002,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,229,-9999.000205
204,601238,-0.11432812,206,0.0016889575985138,601,2,0,0,0,0,205.0,204,-205.0,230,-0.0077220077220075956,0.05112474437627812,0.00390625,0.023377443435314824,0.07909604519774016,0.05112474437627812,0.41,0.5333333333333333,0.52,0.4806666666666667,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,230,-9999.000205
186,600515,-0.04932029,226,0.0010569344109184,600,2,0,0,0,0,206.0,186,-206.0,231,0.010830324909747224,0.040892193308550207,0.02564102564102555,0.021312952284370384,0.042704626334519546,0.040892193308550207,0.36333333333333334,0.41,0.2733333333333333,0.35716666666666663,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,231,-9999.000206
141,603369,0.14919415,272,-0.0008870076307514,603,2,0,0,0,0,206.5,141,-206.5,232,-0.03220973782771541,0.05901639344262288,0.06821000413393974,0.029207085597841822,0.06958561376075068,0.05901639344262288,0.5333333333333333,0.6066666666666667,0.47,0.5431666666666666,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,232,-9999.0002065
132,600999,0.17846516,282,-0.0031138096591234,600,2,0,0,0,0,207.0,132,-207.0,233,-0.03237791932059453,-0.08938666370376602,-0.12117222355561574,0.03596852847304547,0.18783134870876428,-0.03237791932059453,0.67,0.04666666666666667,0.7766666666666666,0.4785,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,233,-9999.000207
136,300059,0.16808295,283,-0.0031785114775635,300,2,0,0,0,0,209.5,136,-209.5,234,-0.0262636273538156,-0.009576612903225867,-0.022388059701492602,0.024548652413722873,0.09557109557109544,-0.009576612903225867,0.43,0.08666666666666667,0.5933333333333334,0.3506666666666667,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,234,-9999.0002095
239,688223,-0.46642876,180,0.0023038664450639,688,2,0,0,0,0,209.5,180,-209.5,235,-0.0023980815347722784,0.02463054187192104,-0.11111111111111127,0.03192563187406122,0.17827868852459006,0.02463054187192104,0.6066666666666667,0.27,0.7533333333333333,0.5255000000000001,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,235,-9999.0002095
195,600029,-0.07282027,225,0.0010691859922275,600,2,0,0,0,0,210.0,195,-210.0,236,0.02589641434262968,0.027944111776447178,-0.028301886792452713,0.01602520187019778,0.06728971962616836,0.027944111776447178,0.19,0.30666666666666664,0.44333333333333336,0.2941666666666667,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,236,-9999.00021
248,600104,-0.53908116,177,0.0024578891044948,600,2,0,0,0,0,212.5,177,-212.5,237,-0.015094339622641395,0.05030181086519114,0.06313645621181285,0.01533876169606045,0.03411306042884987,0.05030181086519114,0.18,0.5166666666666667,0.22333333333333333,0.3086666666666667,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,237,-9999.0002125
179,002493,-0.0149435215,247,0.0005576604075244,002,2,0,0,0,0,213.0,179,-213.0,238,0.009433962264151052,0.08080808080808066,0.04251550044286967,0.03625799885634549,0.1124694376528117,0.08080808080808066,0.68,0.76,0.6433333333333333,0.6988333333333334,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,238,-9999.000213
281,302132,-0.8959213,148,0.0034157160849623,302,2,0,0,0,0,214.5,148,-214.5,239,0.030418250950570158,0.050775480059084055,-0.00749912800837127,0.025613786046617543,0.1054334866291945,0.050775480059084055,0.45666666666666667,0.5266666666666666,0.62,0.522,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,239,-9999.0002145
194,601117,-0.07002667,235,0.0008641453626238,601,2,0,0,0,0,214.5,194,-214.5,240,0.0013037809647979959,0.04632152588555871,0.006553079947575258,0.020182915676412092,0.04563233376792697,0.04632152588555871,0.3333333333333333,0.4633333333333333,0.29333333333333333,0.36883333333333335,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,240,-9999.0002145
279,601607,-0.8838362,152,0.0032934872562986,601,2,0,0,0,0,215.5,152,-215.5,241,-0.027186761229314405,0.029098447417355233,0.05826055707338851,0.014497962072542652,0.03191489361702127,0.029098447417355233,0.14333333333333334,0.31666666666666665,0.19666666666666666,0.21733333333333332,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,241,-9999.0002155
234,000100,-0.33638307,200,0.0018456135533279,000,2,0,0,0,0,217.0,200,-217.0,242,0.026156941649899235,0.06029106029106024,-0.03591682419659736,0.049750466267997624,0.21405228758169936,0.06029106029106024,0.8466666666666667,0.6166666666666667,0.8033333333333333,0.7553333333333333,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,242,-9999.000217
295,603288,-1.1178663,140,0.0038337799178897,603,2,0,0,0,0,217.5,140,-217.5,243,-0.026486486486486438,0.04709302325581399,0.05692488262910822,0.016081700737588755,0.031081081081081097,0.04709302325581399,0.19666666666666666,0.4766666666666667,0.18,0.2905,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,243,-9999.0002175
185,600027,-0.041571524,251,0.0004172041658426,600,2,0,0,0,0,218.0,185,-218.0,244,-0.027027027027026862,0.03083700440528636,0.03311258278145712,0.017055853158254877,0.03703703703703709,0.03083700440528636,0.23333333333333334,0.3333333333333333,0.24333333333333335,0.2708333333333333,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,244,-9999.000218
197,000708,-0.081390165,243,0.0007239491164586,000,2,0,0,0,0,220.0,197,-220.0,245,0.025252525252525082,0.09814528593508487,0.0956052428681573,0.02126657503593908,0.06074074074074076,0.09814528593508487,0.36,0.8333333333333334,0.4066666666666667,0.5373333333333333,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,245,-9999.00022
249,600600,-0.58204347,197,0.0019290743760744,600,2,0,0,0,0,223.0,197,-223.0,246,-0.01794634597594813,0.033393491884586846,0.04626216555711182,0.012873125481665054,0.02865540044085224,0.033393491884586846,0.07666666666666666,0.37,0.16,0.2001666666666667,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,246,-9999.000223
227,002179,-0.2582703,221,0.0012056054322122,002,2,0,0,0,0,224.0,221,-224.0,247,0.05608924697861806,-0.03264263411864887,-0.22721088435374137,0.03576542712088051,0.3015151515151515,0.05608924697861806,0.6666666666666666,0.58,0.89,0.6921666666666667,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,247,-9999.000224
213,002074,-0.1628737,236,0.0008508969218399,002,2,0,0,0,0,224.5,213,-224.5,248,0.014444444444444482,0.11585808377786377,0.018701118350743506,0.026111594078666568,0.10432569974554706,0.11585808377786377,0.4666666666666667,0.9033333333333333,0.6133333333333333,0.6561666666666667,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,248,-9999.0002245
293,600690,-1.0779713,157,0.0031410957827034,600,2,0,0,0,0,225.0,157,-225.0,249,0.019105312208760328,0.07999999999999985,0.07100881488736532,0.012086301991664205,0.027696793002915387,0.07999999999999985,0.05333333333333334,0.75,0.14,0.3188333333333333,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,249,-9999.000225
258,600585,-0.668778,193,0.0019915397025806,600,2,0,0,0,0,225.5,193,-225.5,250,-0.003928170594837188,0.04473219540906426,0.06980752968005977,0.016442829263844796,0.02674418604651163,0.04473219540906426,0.21,0.44666666666666666,0.13666666666666666,0.2745,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,250,-9999.0002255
257,000001,-0.6651507,194,0.0019884124145475,000,2,0,0,0,0,225.5,194,-225.5,251,0.011839708561020013,0.054079696394686794,0.0849609375,0.010856254861946918,0.014150943396226578,0.054079696394686794,0.013333333333333334,0.56,0.02,0.20633333333333334,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,251,-9999.0002255
223,000999,-0.23863772,233,0.000918072686484,000,2,0,0,0,0,228.0,223,-228.0,252,-0.021917808219178103,0.020416496529195527,0.07483870967741924,0.019898607491721974,0.044117647058823484,0.020416496529195527,0.32666666666666666,0.23,0.28,0.2811666666666667,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,252,-9999.000228
292,000651,-1.064515,170,0.0027941847252031,000,2,0,0,0,0,231.0,170,-231.0,253,-0.004682109413504221,0.04339963833634708,0.0651371308016877,0.009591658176462056,0.019487179487179596,0.04339963833634708,0.0033333333333333335,0.44,0.08,0.1753333333333333,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,253,-9999.000231
286,300015,-0.9846517,176,0.0024657690864747,300,2,0,0,0,0,231.0,176,-231.0,254,-0.034714445688689866,0.056575396742040596,0.013575235246724882,0.024989945765603472,0.05263157894736825,0.056575396742040596,0.44333333333333336,0.59,0.35,0.4713333333333334,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,254,-9999.000231
254,600276,-0.6186038,208,0.0016602251032973,600,2,0,0,0,0,231.0,208,-231.0,255,-0.03545078279647296,-0.03856502242152471,0.012658227848101333,0.027622274975036117,0.07495652173913059,-0.03545078279647296,0.49,0.03666666666666667,0.5066666666666667,0.3355,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,255,-9999.000231
300,000895,-1.3076314,163,0.0030413126858955,000,2,0,0,0,0,231.5,163,-231.5,256,-0.010268562401263837,0.06006768189509293,0.09960508995173312,0.014528446805830243,0.020932069510268603,0.06006768189509293,0.14666666666666667,0.6133333333333333,0.09666666666666666,0.2975,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,256,-9999.0002315
285,002311,-0.9832342,179,0.0023272835073024,002,2,0,0,0,0,232.0,179,-232.0,257,-0.01887566680344699,0.07027752909579221,0.07970196432603283,0.018798751796891423,0.05428329092451223,0.07027752909579221,0.29333333333333333,0.6933333333333334,0.36333333333333334,0.4508333333333333,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,257,-9999.000232
284,600085,-0.9769532,183,0.0021949324185247,600,2,0,0,0,0,233.5,183,-233.5,258,-0.035280728376327675,0.03668976763147169,0.10370962317437549,0.02441618584974259,0.0694392870404752,0.03668976763147169,0.4266666666666667,0.39,0.4633333333333333,0.42300000000000004,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,258,-9999.0002335
260,600941,-0.68125576,207,0.0016695852571267,600,2,0,0,0,0,233.5,207,-233.5,259,-0.014718162839248428,0.03237449414852911,0.0775114155251142,0.011517649304063338,0.017849686847599244,0.03237449414852911,0.04,0.3566666666666667,0.06,0.15583333333333332,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,259,-9999.0002335
251,600426,-0.59173465,216,0.0013830052383532,600,2,0,0,0,0,233.5,216,-233.5,260,0.04219823356231589,0.16192560175054704,0.12252478381331744,0.026731677370735972,0.07664083868341665,0.16192560175054704,0.47333333333333333,0.9633333333333334,0.5133333333333333,0.6548333333333333,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,260,-9999.0002335
222,002230,-0.23711048,249,0.0005432885426316,002,2,0,0,0,0,235.5,222,-235.5,261,-0.030266048328045025,-0.05178997613365155,0.009178965146673379,0.021666427195545197,0.09770249229354211,-0.030266048328045025,0.37333333333333335,0.05,0.5966666666666667,0.316,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,261,-9999.0002355
298,600741,-1.1656517,174,0.0025550159738858,600,2,0,0,0,0,236.0,174,-236.0,262,0.0035190615835778427,0.07272727272727275,0.06937499999999996,0.014879141864805628,0.028307692307692367,0.07272727272727275,0.16666666666666666,0.7166666666666667,0.15,0.3549999999999999,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,262,-9999.000236
201,601877,-0.1024036,274,-0.0010463398566738,601,2,0,0,0,0,237.5,201,-237.5,263,0.024603836530441958,0.038900634249471544,-0.025000000000000022,0.017995755611838825,0.06632247815726777,0.038900634249471544,0.26666666666666666,0.4066666666666667,0.43,0.3565,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,263,-9999.0002375
205,002920,-0.118983425,270,-0.0008520142702927,002,2,0,0,0,0,237.5,205,-237.5,264,-0.006115107913669093,0.0014498006524101825,0.05458015267175553,0.03342588164895651,0.0919307709597662,0.0014498006524101825,0.63,0.12,0.58,0.43899999999999995,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,264,-9999.0002375
288,600660,-1.0068156,189,0.0020514434481626,600,2,0,0,0,0,238.5,189,-238.5,265,0.00618856934838008,0.08392156862745104,0.06001917545541691,0.02186916620681317,0.05764224618817415,0.08392156862745104,0.38,0.7733333333333333,0.38,0.5176666666666667,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,265,-9999.0002385
247,603392,-0.5318618,230,0.0009436780594983,603,2,0,0,0,0,238.5,230,-238.5,266,-0.0030779753761969175,0.031858407079645934,0.06854838709677424,0.023213926149721984,0.04581939799331092,0.031858407079645934,0.4,0.35,0.30333333333333334,0.3583333333333334,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,266,-9999.0002385
250,000333,-0.5851432,228,0.0010029434238207,000,2,0,0,0,0,239.0,228,-239.0,267,-0.0020166073546855623,0.04639303482587054,0.08877960398602314,0.012941318803171726,0.012624999999999997,0.04639303482587054,0.08333333333333333,0.4666666666666667,0.013333333333333334,0.19999999999999998,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,267,-9999.000239
218,600011,-0.19365405,261,-0.0001975564708655,600,2,0,0,0,0,239.5,218,-239.5,268,-0.03903095558546432,0.056213017751479244,0.007502093624669914,0.02568074551236641,0.070735194291494,0.056213017751479244,0.46,0.5833333333333334,0.4766666666666667,0.5073333333333333,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,268,-9999.0002395
190,002353,-0.05808888,290,-0.0046000893028238,002,2,0,0,0,0,240.0,190,-240.0,269,0.3158490894833146,0.08811874054326685,0.002189926338841408,0.06887609822042282,0.3292618783238852,0.3158490894833146,0.9833333333333333,1.0,0.9233333333333333,0.9741666666666666,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,269,-9999.00024
216,601633,-0.18510216,264,-0.0002615339706133,601,2,0,0,0,0,240.0,216,-240.0,270,-0.012836185819070756,0.07666666666666666,0.06984527194059353,0.018958934256884743,0.04502219403931518,0.07666666666666666,0.3,0.7333333333333333,0.2866666666666667,0.4483333333333333,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,270,-9999.00024
299,000538,-1.246713,182,0.0022255559160255,000,2,0,0,0,0,240.5,182,-240.5,271,-0.017678708685626487,0.02753768844221116,0.05336905007212023,0.01338978512277659,0.021301093839954044,0.02753768844221116,0.09333333333333334,0.3,0.10333333333333333,0.1681666666666667,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,271,-9999.0002405
276,002352,-0.83150667,209,0.001654135286273,002,2,0,0,0,0,242.5,209,-242.5,272,-0.0064743967039435635,0.0563204005006257,0.07756144270667087,0.013900882359021734,0.030974795019738877,0.0563204005006257,0.11333333333333333,0.5866666666666667,0.17666666666666667,0.29483333333333334,ensemble_gate_overheat_top5,False,,primary_rank_replace,0.65,0.398,False,ensemble_low_overheat_top5,False,0.0,272,-9999.0002425
